_id,category,sub_category,ingredients,url,image,detail,love_count,unsafe_ingredients,price,is_safe,brand,name
ObjectId("5b7e95b8d3644d33346bb05a"),Продукт ,Продукт ,"["None"]",https://res.cloudinary.com/sanzone/image/upload/v1535017487/project/4814378002353_190x190.png.jpg,res.cloudinary.com/sanzone/image/upload/v1535017487/project/4814378002353_190x190.png.jpg,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]",""]",123,"["none"]",2 BYN,true,Продукт ,Крупа 
ObjectId("5b7e95edd3644d33346bb05b"),Продукт ,Продукт ,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]"]",https://res.cloudinary.com/sanzone/image/upload/v1535017487/project/4813613000017_190x190.png.jpg,res.cloudinary.com/sanzone/image/upload/v1535017487/project/4813613000017_190x190.png.jpg,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]",""]",123,"["none"]",2 BYN,true,Продукт ,Крупа 
ObjectId("5b7e9600d3644d33346bb05c"),Продукт ,Продукт ,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]"]",https://res.cloudinary.com/sanzone/image/upload/v1535017487/project/4813494000052_190x190.png.jpg,res.cloudinary.com/sanzone/image/upload/v1535017487/project/4813494000052_190x190.png.jpg,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]",""]",123,"["none"]",2 BYN,true,Продукт ,Крупа 
ObjectId("5b7e9615d3644d33346bb05d"),Продукт ,Продукт ,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]"]",https://res.cloudinary.com/sanzone/image/upload/v1535017487/project/4813494046586_190x190.png.jpg,res.cloudinary.com/sanzone/image/upload/v1535017487/project/4813494046586_190x190.png.jpg,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]",""]",123,"["none"]",2 BYN,true,Продукт ,Крупа 
ObjectId("5b7e9623d3644d33346bb05e"),Продукт ,Продукт ,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]"]",https://res.cloudinary.com/sanzone/image/upload/v1535017487/project/4813494008836_190x190.png.jpg,res.cloudinary.com/sanzone/image/upload/v1535017487/project/4813494008836_190x190.png.jpg,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]",""]",123,"["none"]",2 BYN,true,Продукт ,Крупа 
ObjectId("5b7e9630d3644d33346bb05f"),Продукт ,Продукт ,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]"]",https://res.cloudinary.com/sanzone/image/upload/v1535017487/project/4813494011317_190x190.png.jpg,res.cloudinary.com/sanzone/image/upload/v1535017487/project/4813494011317_190x190.png.jpg,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]",""]",123,"["none"]",2 BYN,true,Продукт ,Крупа 
ObjectId("5b7e963dd3644d33346bb060"),Продукт ,Продукт ,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]"]",https://res.cloudinary.com/sanzone/image/upload/v1535017486/project/4811180000065_190x190.png.jpg,res.cloudinary.com/sanzone/image/upload/v1535017486/project/4811180000065_190x190.png.jpg,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]",""]",123,"["none"]",2 BYN,true,Продукт ,Крупа 
ObjectId("5b7e9672d3644d33346bb061"),Продукт ,Продукт ,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]"]",https://res.cloudinary.com/sanzone/image/upload/v1535017486/project/4811635002989_190x190.png.jpg,res.cloudinary.com/sanzone/image/upload/v1535017486/project/4811635002989_190x190.png.jpg,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]",""]",123,"["none"]",2 BYN,true,Продукт ,Пирожное   
ObjectId("5b7e9688d3644d33346bb062"),Продукт ,Продукт ,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]"]",https://res.cloudinary.com/sanzone/image/upload/v1535017486/project/4810953021405_190x190.png.jpg,res.cloudinary.com/sanzone/image/upload/v1535017486/project/4810953021405_190x190.png.jpg,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]",""]",123,"["none"]",2 BYN,true,Продукт ,Курица 
ObjectId("5b7e969cd3644d33346bb063"),Продукт ,Продукт ,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]"]",https://res.cloudinary.com/sanzone/image/upload/v1535017486/project/4811018051528_190x190.png.jpg,res.cloudinary.com/sanzone/image/upload/v1535017486/project/4811018051528_190x190.png.jpg,"["Набор основных продуктов питания меняется в зависимости от места. Также набор основных продуктов может меняться в зависимости от сезона.Как правило, они стоят недорого и легко доступны. Кроме того они должны содержать три основных биологически значимых элемента: углеводы, белки и жиры. Типичными примерами основных продуктов питания являются клубни или корнеплоды, птица (курица), зерновые, бобовые и другие семена. Важная характеристика любого продукта — срок его хранения. Поэтому продукты, которые можно хранить в течение длительного времени без риска порчи, очень важны во времена дефицита, засушливых сезонов или умеренно-холодной зимы.  Основными продуктами во всем мире являются в основном растительные продукты, которые являются производными зерновых, такие как пшеница, ячмень, рожь, кукуруза или рис, крахмалистые клубни или корнеплоды, такие как картофель, ямс, таро и маниок.[2] Другие основные продукты включают в себя бобовые и фрукты, такие как плоды хлебного дерева.[3] Основные продукты питания могут включать, в зависимости от региона, сорго, оливковое масло, кокосовое масло и сахар.[4][5][6] Также в некоторых общинах рыбалка является основным источником питания.[7]",""]",123,"["none"]",2 BYN,false,Продукт ,Батон 
